iteracion,mejor_fitness,error_knn,penalizacion_tamano,num_caracteristicas,diversidad_poblacion
1,0.3648813186813187,0.4368131868131868,0.176,88,2.148640476766835
2,0.35237362637362646,0.3873626373626373,0.226,113,1.975184823902532
3,0.35237362637362646,0.3873626373626373,0.226,113,2.1996288355395337
4,0.35237362637362646,0.3873626373626373,0.226,113,2.4092689627610127
5,0.35237362637362646,0.3873626373626373,0.226,113,2.541173710715095
6,0.35237362637362646,0.3873626373626373,0.226,113,2.5986195926959494
7,0.35237362637362646,0.3873626373626373,0.226,113,2.704068997781973
8,0.341210989010989,0.3846153846153846,0.256,128,2.7963559386484875
9,0.341210989010989,0.3846153846153846,0.256,128,3.013730637986416
10,0.341210989010989,0.3846153846153846,0.256,128,3.178234643756422
11,0.341210989010989,0.3846153846153846,0.256,128,3.0209032816157606
12,0.341210989010989,0.3846153846153846,0.256,128,3.1569978169566877
13,0.341210989010989,0.3846153846153846,0.256,128,2.9274575053547274
14,0.341210989010989,0.3846153846153846,0.256,128,3.0195160895999815
15,0.33832087912087916,0.3571428571428571,0.324,162,3.087028971213552
16,0.33832087912087916,0.3571428571428571,0.324,162,3.1836039661964333
17,0.33646593406593406,0.42582417582417587,0.276,138,3.2583764401600566
18,0.30726813186813184,0.37637362637362637,0.254,127,3.2044613195057816
19,0.30726813186813184,0.37637362637362637,0.254,127,3.3792162468752913
20,0.30726813186813184,0.37637362637362637,0.254,127,3.313187292965209
21,0.30726813186813184,0.37637362637362637,0.254,127,3.456503760616597
22,0.30726813186813184,0.37637362637362637,0.254,127,3.5045821191743607
23,0.30726813186813184,0.37637362637362637,0.254,127,3.5689317522961073
24,0.30726813186813184,0.37637362637362637,0.254,127,3.439844826383741
25,0.30726813186813184,0.37637362637362637,0.254,127,3.436110992538153
26,0.30726813186813184,0.37637362637362637,0.254,127,3.5289221601858434
27,0.30726813186813184,0.37637362637362637,0.254,127,3.5119415265595677
28,0.30726813186813184,0.37637362637362637,0.254,127,3.409330484880188
29,0.30726813186813184,0.37637362637362637,0.254,127,3.3191705960919045
30,0.3009956043956044,0.3983516483516484,0.196,98,3.3458664925999626
31,0.3009956043956044,0.3983516483516484,0.196,98,3.3709930522709772
32,0.3009956043956044,0.3983516483516484,0.196,98,3.395763605839525
33,0.3009956043956044,0.3983516483516484,0.196,98,3.4181249078372513
34,0.3009956043956044,0.3983516483516484,0.196,98,3.362502893899169
35,0.3009956043956044,0.3983516483516484,0.196,98,3.3225863942858678
36,0.3009956043956044,0.3983516483516484,0.196,98,3.3348309909978266
37,0.3009956043956044,0.3983516483516484,0.196,98,3.3557608456868766
38,0.3009956043956044,0.3983516483516484,0.196,98,3.385174395643891
39,0.3009956043956044,0.3983516483516484,0.196,98,3.370302429527798
40,0.3009956043956044,0.3983516483516484,0.196,98,3.392975469665117
41,0.3009956043956044,0.3983516483516484,0.196,98,3.319726071457865
42,0.3009956043956044,0.3983516483516484,0.196,98,3.26485815871597
43,0.3009956043956044,0.3983516483516484,0.196,98,3.1714514758882824
44,0.3009956043956044,0.3983516483516484,0.196,98,3.1786058329954856
45,0.3009956043956044,0.3983516483516484,0.196,98,3.196619554599326
46,0.3009956043956044,0.3983516483516484,0.196,98,3.064473415440344
47,0.3009956043956044,0.3983516483516484,0.196,98,3.0700643658818683
48,0.3009956043956044,0.3983516483516484,0.196,98,3.0987415849997713
49,0.3009956043956044,0.3983516483516484,0.196,98,3.055198038052053
50,0.3009956043956044,0.3983516483516484,0.196,98,3.0775978030085276
51,0.3009956043956044,0.3983516483516484,0.196,98,3.08812662708312
52,0.3009956043956044,0.3983516483516484,0.196,98,3.090611805977918
53,0.3009956043956044,0.3983516483516484,0.196,98,3.097223822341255
54,0.3009956043956044,0.3983516483516484,0.196,98,3.0419632896349857
55,0.3009956043956044,0.3983516483516484,0.196,98,3.0458548309830453
56,0.3009956043956044,0.3983516483516484,0.196,98,3.063947824620342
57,0.3009956043956044,0.3983516483516484,0.196,98,3.0737979786833947
58,0.3009956043956044,0.3983516483516484,0.196,98,3.0804311243195124
59,0.3009956043956044,0.3983516483516484,0.196,98,3.080329267394964
60,0.3009956043956044,0.3983516483516484,0.196,98,3.046949252650698
61,0.3009956043956044,0.3983516483516484,0.196,98,3.043290511279657
62,0.3009956043956044,0.3983516483516484,0.196,98,3.043290511279657
63,0.3009956043956044,0.3983516483516484,0.196,98,3.0483789377195207
64,0.3009956043956044,0.3983516483516484,0.196,98,3.0157266883358638
65,0.3009956043956044,0.3983516483516484,0.196,98,2.997578251771808
66,0.3009956043956044,0.3983516483516484,0.196,98,2.997578251771808
67,0.3009956043956044,0.3983516483516484,0.196,98,3.005903617028892
68,0.3009956043956044,0.3983516483516484,0.196,98,3.0199164002707866
69,0.3009956043956044,0.3983516483516484,0.196,98,3.0232342409544213
70,0.3009956043956044,0.3983516483516484,0.196,98,3.0293537228081155
71,0.3009956043956044,0.3983516483516484,0.196,98,2.9885681214196356
72,0.3009956043956044,0.3983516483516484,0.196,98,2.9494105380771716
73,0.3009956043956044,0.3983516483516484,0.196,98,2.93497586862478
74,0.3009956043956044,0.3983516483516484,0.196,98,2.9351594549858597
75,0.3009956043956044,0.3983516483516484,0.196,98,2.9405925873733723
76,0.3009956043956044,0.3983516483516484,0.196,98,2.941761177755748
