iteracion,mejor_fitness,error_knn,penalizacion_tamano,num_caracteristicas,diversidad_poblacion
196,0.27345274725274726,0.3159340659340659,0.21,105,0.877167799357752
197,0.27345274725274726,0.3159340659340659,0.21,105,0.8834313187245594
198,0.27345274725274726,0.3159340659340659,0.21,105,0.8734230264303754
199,0.27345274725274726,0.3159340659340659,0.21,105,0.8672661902308509
200,0.27345274725274726,0.3159340659340659,0.21,105,0.8631607186617059
201,0.27345274725274726,0.3159340659340659,0.21,105,0.8671848505017568
202,0.27345274725274726,0.3159340659340659,0.21,105,0.859284757343368
203,0.27345274725274726,0.3159340659340659,0.21,105,0.8502742284148618
204,0.27345274725274726,0.3159340659340659,0.21,105,0.8480560416244585
205,0.27332527472527474,0.31043956043956045,0.224,112,0.8466666400001027
206,0.27332527472527474,0.31043956043956045,0.224,112,0.8578467960050727
207,0.27332527472527474,0.31043956043956045,0.224,112,0.8765141892370927
208,0.27332527472527474,0.31043956043956045,0.224,112,0.8650125770674532
209,0.27332527472527474,0.31043956043956045,0.224,112,0.8685766617473263
210,0.27332527472527474,0.31043956043956045,0.224,112,0.865301974756624
211,0.27332527472527474,0.31043956043956045,0.224,112,0.8612231297443748
212,0.27332527472527474,0.31043956043956045,0.224,112,0.8542998378031391
213,0.27332527472527474,0.31043956043956045,0.224,112,0.8494987015992378
214,0.27332527472527474,0.31043956043956045,0.224,112,0.8524159855699748
215,0.27332527472527474,0.31043956043956045,0.224,112,0.8488975703064332
216,0.27332527472527474,0.31043956043956045,0.224,112,0.8429592630195852
217,0.27332527472527474,0.31043956043956045,0.224,112,0.8380930943248961
218,0.27332527472527474,0.31043956043956045,0.224,112,0.8378297924598731
219,0.27332527472527474,0.31043956043956045,0.224,112,0.8315266270631644
220,0.27332527472527474,0.31043956043956045,0.224,112,0.8321131518623712
221,0.27332527472527474,0.31043956043956045,0.224,112,0.8289025739824294
222,0.27332527472527474,0.31043956043956045,0.224,112,0.8207102085330731
223,0.27332527472527474,0.31043956043956045,0.224,112,0.8229344974557784
224,0.27332527472527474,0.31043956043956045,0.224,112,0.823284844404816
225,0.27332527472527474,0.31043956043956045,0.224,112,0.8207466312542575
226,0.27332527472527474,0.31043956043956045,0.224,112,0.822628699178593
227,0.27332527472527474,0.31043956043956045,0.224,112,0.8183172823997138
228,0.27332527472527474,0.31043956043956045,0.224,112,0.812078967321217
229,0.27332527472527474,0.31043956043956045,0.224,112,0.8139059928784305
230,0.27332527472527474,0.31043956043956045,0.224,112,0.8139102012648537
231,0.27332527472527474,0.31043956043956045,0.224,112,0.8081502458919152
232,0.27332527472527474,0.31043956043956045,0.224,112,0.8082067168279606
233,0.27332527472527474,0.31043956043956045,0.224,112,0.8051601554194501
234,0.27332527472527474,0.31043956043956045,0.224,112,0.8063305378321534
235,0.27332527472527474,0.31043956043956045,0.224,112,0.8049071516578706
236,0.27332527472527474,0.31043956043956045,0.224,112,0.8056455972244904
237,0.27332527472527474,0.31043956043956045,0.224,112,0.8055486911590699
238,0.27332527472527474,0.31043956043956045,0.224,112,0.7966735286141777
239,0.27332527472527474,0.31043956043956045,0.224,112,0.7992821912576434
240,0.27332527472527474,0.31043956043956045,0.224,112,0.796987018932177
241,0.27332527472527474,0.31043956043956045,0.224,112,0.797435312624235
242,0.27332527472527474,0.31043956043956045,0.224,112,0.7939231603639642
243,0.27332527472527474,0.31043956043956045,0.224,112,0.7885602785646029
244,0.27332527472527474,0.31043956043956045,0.224,112,0.7901325801730014
245,0.27332527472527474,0.31043956043956045,0.224,112,0.7877714830946629
246,0.27332527472527474,0.31043956043956045,0.224,112,0.7863438974657394
247,0.27332527472527474,0.31043956043956045,0.224,112,0.7800538766910122
248,0.27332527472527474,0.31043956043956045,0.224,112,0.7860899424673785
249,0.27332527472527474,0.31043956043956045,0.224,112,0.7829612286237814
250,0.27332527472527474,0.31043956043956045,0.224,112,0.777662098492327
251,0.27332527472527474,0.31043956043956045,0.224,112,0.7785093589534919
252,0.27332527472527474,0.31043956043956045,0.224,112,0.782350124031904
253,0.27332527472527474,0.31043956043956045,0.224,112,0.7801808737635774
254,0.27332527472527474,0.31043956043956045,0.224,112,0.7792322032824337
255,0.27332527472527474,0.31043956043956045,0.224,112,0.775531030620509
256,0.27332527472527474,0.31043956043956045,0.224,112,0.7740860240531645
257,0.27332527472527474,0.31043956043956045,0.224,112,0.777326239397569
258,0.27332527472527474,0.31043956043956045,0.224,112,0.7757067423337756
259,0.27332527472527474,0.31043956043956045,0.224,112,0.7700630408984808
260,0.27332527472527474,0.31043956043956045,0.224,112,0.7691896880859033
261,0.27332527472527474,0.31043956043956045,0.224,112,0.7695129928062974
262,0.27332527472527474,0.31043956043956045,0.224,112,0.7622318905517524
263,0.27332527472527474,0.31043956043956045,0.224,112,0.7584748028037029
264,0.27332527472527474,0.31043956043956045,0.224,112,0.765662638613956
265,0.27332527472527474,0.31043956043956045,0.224,112,0.7652745895356909
266,0.27332527472527474,0.31043956043956045,0.224,112,0.7582397222828781
267,0.27332527472527474,0.31043956043956045,0.224,112,0.7565499194760605
268,0.2708527472527473,0.28846153846153844,0.212,106,0.7585393515441314
269,0.2708527472527473,0.28846153846153844,0.212,106,0.7681886463843943
270,0.2708527472527473,0.28846153846153844,0.212,106,0.7867982422098106
271,0.2708527472527473,0.28846153846153844,0.212,106,0.7823902023342734
272,0.2708527472527473,0.28846153846153844,0.212,106,0.7802066586491418
273,0.2708527472527473,0.28846153846153844,0.212,106,0.7828050205750791
274,0.2708527472527473,0.28846153846153844,0.212,106,0.7766252637959877
275,0.2708527472527473,0.28846153846153844,0.212,106,0.7730845208475541
276,0.2708527472527473,0.28846153846153844,0.212,106,0.7758354783678212
277,0.2708527472527473,0.28846153846153844,0.212,106,0.7729636094728348
278,0.2708527472527473,0.28846153846153844,0.212,106,0.7703122887303694
279,0.2708527472527473,0.28846153846153844,0.212,106,0.7714255982442192
280,0.2708527472527473,0.28846153846153844,0.212,106,0.7644165269953508
281,0.26630769230769236,0.3131868131868132,0.204,102,0.7634497959242926
282,0.26630769230769236,0.3131868131868132,0.204,102,0.7722329664010037
283,0.26630769230769236,0.3131868131868132,0.204,102,0.805184885008172
284,0.26630769230769236,0.3131868131868132,0.204,102,0.7833760373375814
285,0.26630769230769236,0.3131868131868132,0.204,102,0.7949434238862629
286,0.26630769230769236,0.3131868131868132,0.204,102,0.7912379398876931
287,0.26630769230769236,0.3131868131868132,0.204,102,0.7837775220253229
288,0.26630769230769236,0.3131868131868132,0.204,102,0.782392921066201
289,0.26630769230769236,0.3131868131868132,0.204,102,0.7785969340154805
290,0.26630769230769236,0.3131868131868132,0.204,102,0.769212833068842
291,0.26630769230769236,0.3131868131868132,0.204,102,0.7777499371410779
292,0.2606901098901099,0.33241758241758246,0.206,103,0.7684052967703131
293,0.2606901098901099,0.33241758241758246,0.206,103,0.7742135113340868
294,0.2606901098901099,0.33241758241758246,0.206,103,0.8089143859595829
295,0.2606901098901099,0.33241758241758246,0.206,103,0.7912564105936796
296,0.2606901098901099,0.33241758241758246,0.206,103,0.7937218033460168
297,0.2606901098901099,0.33241758241758246,0.206,103,0.7920233767753931
298,0.2606901098901099,0.33241758241758246,0.206,103,0.7813422150899572
299,0.2606901098901099,0.33241758241758246,0.206,103,0.7796251467330885
300,0.2606901098901099,0.33241758241758246,0.206,103,0.7846867438412576
